기준일자,대륙명,국가명,목적구분,인원,전년동기,증감률
201408,유럽,벨기에,상용,27,39,-30.8
201408,유럽,벨기에,공용,1,2,-50
201408,유럽,벨기에,유학연수,44,29,51.7
201408,유럽,벨기에,기타,171,128,33.6
201408,유럽,크로아티아,전체,852,826,3.1
201408,유럽,크로아티아,관광,242,201,20.4
201408,유럽,크로아티아,상용,47,46,2.2
201408,유럽,크로아티아,공용,0,0,0
201408,유럽,크로아티아,유학연수,4,4,0
201408,유럽,크로아티아,기타,559,575,-2.8
201408,유럽,그리스,전체,700,752,-6.9
201408,유럽,그리스,관광,343,345,-0.6
201408,유럽,그리스,상용,67,54,24.1
201408,유럽,그리스,공용,2,1,100
201408,유럽,그리스,유학연수,4,3,33.3
201408,유럽,그리스,기타,284,349,-18.6
201408,유럽,불가리아,전체,864,709,21.9
201408,유럽,불가리아,관광,168,161,4.3
201408,유럽,불가리아,상용,4,8,-50
201408,유럽,불가리아,공용,0,0,0
201408,유럽,불가리아,유학연수,32,17,88.2
201408,유럽,불가리아,기타,660,523,26.2
201408,유럽,덴마크,전체,929,800,16.1
201408,유럽,덴마크,관광,571,528,8.1
201408,유럽,덴마크,상용,87,86,1.2
201408,유럽,덴마크,공용,1,1,0
201408,유럽,덴마크,유학연수,81,55,47.3
201408,유럽,덴마크,기타,189,130,45.4
201408,유럽,아일랜드,전체,763,847,-9.9
201408,유럽,아일랜드,관광,361,345,4.6
201408,유럽,아일랜드,상용,35,34,2.9
201408,유럽,아일랜드,공용,0,0,0
201408,유럽,아일랜드,유학연수,7,4,75
201408,유럽,아일랜드,기타,360,464,-22.4
201408,유럽,유럽 기타,전체,3171,2891,9.7
201408,유럽,유럽 기타,관광,1587,1452,9.3
201408,유럽,유럽 기타,상용,59,79,-25.3
201408,유럽,유럽 기타,공용,15,13,15.4
201408,유럽,유럽 기타,유학연수,259,199,30.2
201408,유럽,유럽 기타,기타,1251,1148,9
201408,오세아니아,연도대륙,전체,12353,11821,4.5
201408,오세아니아,연도대륙,관광,9322,8834,5.5
201408,오세아니아,연도대륙,상용,473,512,-7.6
201408,오세아니아,연도대륙,공용,50,33,51.5
201408,오세아니아,연도대륙,유학연수,115,51,125.5
201408,오세아니아,연도대륙,기타,2393,2391,0.1
201408,오세아니아,오스트레일리아,전체,9172,8773,4.5
201408,오세아니아,오스트레일리아,관광,6966,6652,4.7
201408,오세아니아,오스트레일리아,상용,422,457,-7.7
201408,오세아니아,오스트레일리아,공용,40,33,21.2
201408,오세아니아,오스트레일리아,유학연수,83,42,97.6
201408,오세아니아,오스트레일리아,기타,1661,1589,4.5
201408,오세아니아,뉴질랜드,전체,2637,2493,5.8
201408,오세아니아,뉴질랜드,관광,1916,1779,7.7
201408,오세아니아,뉴질랜드,상용,50,54,-7.4
201408,오세아니아,뉴질랜드,공용,0,0,0
201408,오세아니아,뉴질랜드,유학연수,8,4,100
201408,오세아니아,뉴질랜드,기타,663,656,1.1
201408,오세아니아,오세아니아 기타,전체,544,555,-2
201408,오세아니아,오세아니아 기타,관광,440,403,9.2
201408,오세아니아,오세아니아 기타,상용,1,1,0
201408,오세아니아,오세아니아 기타,공용,10,0,0
201408,오세아니아,오세아니아 기타,유학연수,24,5,380
201408,오세아니아,오세아니아 기타,기타,69,146,-52.7
201408,아프리카,연도대륙,전체,4363,4722,-7.6
201408,아프리카,연도대륙,관광,1793,1929,-7.1
201408,아프리카,연도대륙,상용,436,630,-30.8
201408,아프리카,연도대륙,공용,114,40,185
201408,아프리카,연도대륙,유학연수,571,474,20.5
201408,아프리카,연도대륙,기타,1449,1649,-12.1
201408,아프리카,남아프리카공화국,전체,1421,1566,-9.3
201408,아프리카,남아프리카공화국,관광,438,512,-14.5
201408,아프리카,남아프리카공화국,상용,51,34,50
201408,아프리카,남아프리카공화국,공용,2,3,-33.3
201408,아프리카,남아프리카공화국,유학연수,5,9,-44.4
201408,아프리카,남아프리카공화국,기타,925,1008,-8.2
201408,아프리카,아프리카 기타,전체,2942,3156,-6.8
201408,아프리카,아프리카 기타,관광,1355,1417,-4.4
201408,아프리카,아프리카 기타,상용,385,596,-35.4
201408,아프리카,아프리카 기타,공용,112,37,202.7
201408,아프리카,아프리카 기타,유학연수,566,465,21.7
201408,아프리카,아프리카 기타,기타,524,641,-18.3
201408,기타,연도대륙,전체,42,6,600
201408,기타,연도대륙,관광,15,5,200
201408,기타,연도대륙,상용,6,1,500
201408,기타,연도대륙,공용,0,0,0
201408,기타,연도대륙,유학연수,4,0,0
201408,기타,연도대륙,기타,17,0,0
201408,기타,기타,전체,42,6,600
201408,기타,기타,관광,15,5,200
201408,기타,기타,상용,6,1,500
201408,기타,기타,공용,0,0,0
201408,기타,기타,유학연수,4,0,0
201408,기타,기타,기타,17,0,0
201408,교포,연도대륙,전체,24423,26295,-7.1
201408,교포,연도대륙,관광,0,0,0
201408,교포,연도대륙,상용,0,0,0
201408,교포,연도대륙,공용,0,0,0
201408,교포,연도대륙,유학연수,0,0,0
201408,교포,연도대륙,기타,24423,26295,-7.1
201408,교포,교포,전체,24423,26295,-7.1
201408,교포,교포,관광,0,0,0
201408,교포,교포,상용,0,0,0
201408,교포,교포,공용,0,0,0
201408,교포,교포,유학연수,0,0,0
201408,교포,교포,기타,24423,26295,-7.1
201409,대륙전체,연도,전체,1245777,1156913,7.7
201409,대륙전체,연도,관광,939728,853274,10.1
201409,대륙전체,연도,상용,31540,29495,6.9
201409,대륙전체,연도,공용,4759,2615,82
201409,대륙전체,연도,유학연수,17295,17473,-1
201409,대륙전체,연도,기타,252455,254056,-0.6
201409,아시아,연도대륙,전체,1031861,966170,6.8
201409,아시아,연도대륙,관광,802113,739262,8.5
201409,아시아,연도대륙,상용,25766,23343,10.4
201409,아시아,연도대륙,공용,3015,1155,161
201409,아시아,연도대륙,유학연수,16372,16464,-0.6
201409,아시아,연도대륙,기타,184595,185946,-0.7
201409,아시아,중국,전체,564078,483518,16.7
201409,아시아,중국,관광,423133,353359,19.7
201409,아시아,중국,상용,15585,13010,19.8
201409,아시아,중국,공용,491,394,24.6
201409,아시아,중국,유학연수,12683,12676,0.1
201409,아시아,중국,기타,112186,104079,7.8
201409,아시아,일본,전체,196306,246926,-20.5
201409,아시아,일본,관광,186840,234591,-20.4
201409,아시아,일본,상용,2476,3054,-18.9
201409,아시아,일본,공용,216,171,26.3
201409,아시아,일본,유학연수,629,902,-30.3
201409,아시아,일본,기타,6145,8208,-25.1
201409,아시아,대만,전체,52942,46894,12.9
201409,아시아,대만,관광,52010,45515,14.3
201409,아시아,대만,상용,72,118,-39
201409,아시아,대만,공용,3,6,-50
201409,아시아,대만,유학연수,181,175,3.4
201409,아시아,대만,기타,676,1080,-37.4
201409,아시아,홍콩,전체,40614,27733,46.4
201409,아시아,홍콩,관광,39344,26584,48
201409,아시아,홍콩,상용,478,100,378
201409,아시아,홍콩,공용,0,0,0
201409,아시아,홍콩,유학연수,112,131,-14.5
201409,아시아,홍콩,기타,680,918,-25.9
201409,아시아,마카오,전체,2863,1595,79.5
201409,아시아,마카오,관광,2807,1560,79.9
201409,아시아,마카오,상용,16,2,700
201409,아시아,마카오,공용,0,0,0
201409,아시아,마카오,유학연수,12,8,50
201409,아시아,마카오,기타,28,25,12
201409,아시아,필리핀,전체,32082,36006,-10.9
201409,아시아,필리핀,관광,6032,8539,-29.4
201409,아시아,필리핀,상용,366,246,48.8
201409,아시아,필리핀,공용,137,55,149.1
201409,아시아,필리핀,유학연수,73,90,-18.9
201409,아시아,필리핀,기타,25474,27076,-5.9
201409,아시아,인도네시아,전체,12230,16770,-27.1
201409,아시아,인도네시아,관광,3380,6464,-47.7
201409,아시아,인도네시아,상용,403,559,-27.9
